LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
E,43,E2726.1,,59,N,1.5,E,Europe,Britain,,northern North Sea,M - U?,Permian,,,Evaporites,,,"Ziegler(1988, PL. 22)",
E,44,E2726.2,,59.5,N,-4.4,W,Europe,Britain,,West Orkney Basin,M - U?,Permian,,,Evaporites,Zechstein equivalent,,Stoker et al.(1993),
E,45,E2726.3,,58,N,-2,W,Europe,Britain,,Moray Firth region,M - U?,Permian,,,Evaporites,,,Andrews et al.(1990),
E,46,E2727,,42,N,24,E,Europe,Bulgaria,,,M - U?,Permian,,,Evaporites,Zechstein,,"Foose,Manheim(1975)",
E,47,E2728,,68,N,60,E,Europe,C. I. S.(frm USSR),,Timan Pechora Basin,Middle,Permian,Artinskian and Kungurian,,Evaporites,,,"Ziegler(1988, PL. 22)",
E,48,E2729,,65,N,45,E,Europe,C. I. S.(frm USSR),,East European Platform,M - U?,Permian,,,Evaporites,,,"Zharkov(1984, Fig. 97) ",
E,49,E2730,,50,N,35,E,Europe,C. I. S.(frm USSR),,East European Platform,M - U?,Permian,,,Evaporites,,,"Zharkov(1984, Fig. 97) ",
E,50,E2731,,48,N,50,E,Europe,C. I. S.(frm USSR),,East European Platform,M - U?,Permian,,,Evaporites,,,"Zharkov(1984, Fig. 97) ",
E,51,E2731.1,,46,N,50,E,Europe,C. I. S.(frm USSR),,North Caspian Basin,Middle,Permian,Kungurian,,Evaporites,,,Ulmishek(2001b),
E,52,E2732,,56,N,5,E,Europe,Denmark,,offshore Central Graben,M - U?,Permian,,,Evaporites,Zechstein,,"Ziegler(1988, Pl. 30)",
E,53,E2733,,57,N,9,E,Europe,Denmark,,"North Danish Basin,Jutland",M - U?,Permian,,,Evaporites,Zechstein,,"Ziegler(1988, Pl. 30)",
E,54,E2734,,53,N,8,E,Europe,Germany,,Lower Saxony Basin of northwestern Germany,M - U?,Permian,,,Evaporites,Zechstein,,"Ziegler(1988, Pl. 30)",
E,55,E2735,,48,N,9,E,Europe,Germany,,Molasse Basin of southwestern Germany,M - U?,Permian,,,Evaporites,Zechstein,,"Ziegler(1988, Pl. 30)",
E,56,E2736,,47,N,17,E,Europe,Hungary,,,M - U?,Permian,,,Evaporites,,,"Trunko(1969),Zharkov(1981, p.69),Kozur(1991),Mader(1992)",
E,57,E2738,,53,N,-7,W,Europe,Ireland,,,M - U?,Permian,,,Evaporites,Zechstein,,Wilson(1981),see also Wilson et al.(2001)
E,58,E2737,,47.5,N,12,E,Europe,Italy,,northern Italy,Upper,Permian,,,Evaporites,Bellerophon Limestone,,"Bosellini,Hardie(1973)",
E,59,E2738.1,,46.4,N,12,E,Europe,Italy,,,M - U?,Permian,,,Evaporites,Gardena Sandstone,,Vai(written comm.(1997),see also Venturini et al.(1991)
E,60,E2737.1,,55.3,N,20.5,E,Europe,Lithuania,,offshore Lithuania,Upper,Permian,,"Late Permian(Stassfurt,Werra)",Evaporites,,,Monkevicius(1999),
E,61,E2739,,54,N,5,E,Europe,Netherlands,,offshore Central Graben and(PL. 29) also frm the Broad Fourteens on the Netherlands coastline,M - U?,Permian,,,Evaporites,Zechstein,,"Ziegler(1988, Pl. 30)",
E,62,E2740,,53,N,6.5,E,Europe,Netherlands,,Groningen area ,M - U?,Permian,,,Evaporites,upper Rotliegend-Ten Boer Member,subsurface,Brouwer(1972),
E,63,E2741,,55,N,3,E,Europe,,,North Sea Basin,M - U?,Permian,,,Evaporites,Zechstein,,"Rona(1982, Table 1)",
E,64,E2741.1,,54,N,2,E,Europe,,,North Sea Basin:southern North Sea,M - U?,Permian,,,Evaporites,,southern North Sea units,Cameron et al.(1992),
E,65,E2742,,62,N,2,E,Europe,Norway,,More Basin offshore frm southwestern Norway,M - U?,Permian,,,Evaporites,Zechstein,,"Ziegler(1988, PL. 26)",
E,66,E2743,,56.5,N,3,E,Europe,Norway,,Eldfisk Field,M - U?,Permian,,,Evaporites,Zechstein,,"Needham,Jacobs(1995)",see also Brasher(1995)
E,67,E2744,,52,N,20,E,Europe,Poland,,Polish Trough,M - U?,Permian,,,Evaporites,Zechstein,,"Ziegler(1988, Pl. 30)",
E,68,E2745,,42,N,27,E,Europe,Rumania,,Dobrudja Basin,M - U?,Permian,,,Evaporites,,,"Zharkov(1981, p.66)",
E,69,E2746,,44.5,N,24,E,Europe,Rumania,,Moesian Platform,Upper,Permian,,,Evaporites,,,Stan(1987),
E,70,E2747,,49,N,20,E,Europe,Slovaka,,varied locales,M  -  U,Permian,,,Evaporites,,,"Vozarova,Vozar(1987)",
E,71,E2748,,40,N,-5,W,Europe,Spain,,,M - U?,Permian,,,Halites,Zechstein,Spanish saline deposits,"Rios(1968, p. 60)",
E,72,E2749,,43,N,-1,W,Europe,Spain,,Aragon-Bearn Basin,M  -  U,Permian,,,Evaporites,,lacustrine deposits,"Valero Garces,Aguilar(1992)",see also Valero Garces(1994b)
E,73,E2750,,78,N,15,E,Europe,Svalbard,,,M - U?,Permian,,,Evaporites,,,Gee et al.(1953),
E,74,E2751,,78,N,0,,Europe,Svalbard,,"offshore, west of Svalbard",M - U?,Permian,,,Evaporites,,,"Ziegler(1989, Fig. 3)",
E,75,E2752,,47.5,N,7.5,E,Europe,Switzerland,,Basle region,M - U?,Permian,,,Evaporites,upper Rotliegendes,,"Trumpy,Dossegger(1972)",
E,76,E2753,,78,N,-80,W,North America,Canada,,Sverdrup Basin,Middle,Permian,Artinskian,,Gypsum,,gypsum pseudomorphs,"Utting(oral comm.,1993)",
E,77,E2754,,75,N,-20,W,North America,Canada,,Greenland:Central East Greenland,Middle,Permian,Kungurian,,Evaporites,,,"Ziegler(1988, PL. 22)",
E,78,E2755,,71,N,-22,W,North America,Canada,,Greenland:Jameson Land,Upper,Permian,,,Evaporites,,,Surlyk et al.(1984),
E,79,E2755.1,,72,N,-24,W,North America,Canada,,Greenland:East Greenland,Upper,Permian,,,Evaporites,Karstryggen,,Stemmerik et al.(1997),
E,80,E2756,,25,N,-100,W,North America,Mexico,,Nuevo Leon,M - U?,Permian,,probable Permian,Evaporites,Cochillo Parada,,"Salas(1968a, b; Zharkov(1981), Fig. 13",
E,81,E2757,,37,N,-110,W,North America,United States,,Arizona:northern Arizona and southern Utah,Middle,Permian,,mid-Permian,Evaporites,"Toroweap,Kaibab",,McKee(1938),see also Johnson et al.(1989)
E,82,E2758,,34,N,-116,W,North America,United States,,California:Riverside County,Middle,Permian,,,Gypsum,Kaibab,also other Paleozoic gypsum of uncertain age within the County,Ver Plank(1952),
E,83,E2759,,34,N,-115,W,North America,United States,,"California:southeastern Mojave region of California and Arizona(Palen,Little Maria,Riverside,Big Maria Mountians)",Middle,Permian,,,Evaporites,"Toroweap,Kaibab",with metamorphosed evaporites,"Hamilton(1982),Stone et al..(1983)",
E,84,E2760,,41,N,-104,W,North America,United States,,Colorado:U.S. part of the Williston Basin and of Alliance Basin in Nebraska and Colorado,M - U?,Permian,,,Evaporites,,,Maugham(1966),
E,85,E2761,,37,N,-100,W,North America,United States,,Kansas:Kansa Basin ,Middle,Permian,,and allied beds of Leonardian age,Evaporites,,,"Dellwig(1963,1968)",
E,86,E2762,,42,N,-102,W,North America,United States,,Nebraska,M - U?,Permian,,,Evaporites,,,"Zharkov(1984, Figs. 144-145)",
E,87,E2763,,42,N,-114,W,North America,United States,,"Nevada:Leach Mountians,northeastern Nevada",M - U?,Permian,,,Evaporites,Murdock Mountian,cauliflower chert and possible evaporite solution breccias,Martindale(1992),
E,88,E2763.1,,30.5,N,-114.5,W,North America,United States,,Nevada,M - U?,Permian,,,Evaporites,Kaibab,,Longwell(1928),
E,89,E2764,,33,N,-107,W,North America,United States,,New Mexico,M - U?,Permian,,,Evaporites,Holder,indirect evidence for the presence of evaporites,"Folk,Pittman(1971)",
E,90,E2765,,35,N,-107,W,North America,United States,,New Mexico:northwestern New Mexico,Middle,Permian,,Leonardian,Evaporites,Yeso,,Stanesco(1991),
E,91,E2766,,34,N,-106,W,North America,United States,,New Mexico:Lincoln,Middle,Permian,,,Evaporites,San Andreas,varied petrographic evidence,Milner(1976),
E,92,E2767,,48,N,-104,W,North America,United States,,North Dakota:U.S. side of the Williston Basin,M - U?,Permian,,,Evaporites,,,Reed(1963),
E,93,E2768,,35,N,-98,W,North America,United States,,Oklahoma,Upper,Permian,,,Evaporites,Blaine,,Ham(1962),see also Zharkov(1984)
E,94,E2769,,31,N,-104,W,North America,United States,,Texas:Permian basin in West Texas and southeastern New Mexico,M  -  U,Permian,,Leonardian-Ochoan,Evaporites,,,Hills(1968),
E,95,E2770,,43,N,-108,W,North America,United States,,Wyoming,M - U?,Permian,,,Evaporites,Minnelusa,,Achauer(1982),
E,96,E2771,,44,N,-108,W,North America,United States,,Wyoming:Big Horn Basin,M - U?,Permian,,,Evaporites,Park City,,"Ulmer-Scholle,Scholle(1994)"
E,97,E2772,,-30,S,-68,W,North America,Argentina,,Argentina:La Rioja and San Juan Provinces,Upper,Permian,,,Evaporites,Patquia,,Teruggi et al.(1969)
E,98,E2773,,-21,S,-64,W,South America,Bolivia,,Bolivia,M  -  U,Permian,,,Evaporites,,,Sempere et al.(1992)
E,99,E2774,,-5,S,-46,W,South America,Brazil,,Parnaiba Basin,Upper,Permian,Katzanian/Tararian,"also Goes,Feijo(1994) cite the Motuca Fm., Kazanian/Tatarian  ",Evaporites,Motuca,,Schobbenhaus et al.(1984)
E,100,E2775,,-4,S,-68,W,South America,Brazil,,Solimoes Basin,M  -  U,Permian,,,Evaporites,,"see also da Silva(1988), Caruari and Fonte Boa Fm",Caputo(1991)
E,101,E2775.1,,-12,S,-38,W,South America,Brazil,,Reconcavo Basin,Middle,Permian,Kungurian,,Evaporites,Afligidos,,Caixeta et al.(1994)
E,102,E2776,,-15,S,-73,W,South America,Peru,,,Upper,Permian,,,Evaporites,Mitu Group,,"Benavides(1968, pp. 258-259)"
CA,103,CA2777,,6,N,44,E,Africa,Ethiopia,,,Middle,Permian,,,Calcretes,Calub Sandstone,,"Worku,Austin(1992)"
