LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
C,94,C662,,30.6,N,111.3,E,Asia,China,,S. China:Yidu,Upper,Devonian,Famennian,,Coals,,,Han De-xin(1989),
C,95,C663,,30.5,N,111.7,E,Asia,China,,S. China:Songzi,Upper,Devonian,Famennian,,Coals,,,Han De-xin(1989),
C,96,C664,,31,N,110.3,E,Asia,China,,S. China:Badong ,Upper,Devonian,Famennian,,Coals,,,Han De-xin(1989),
C,97,C665,,27.6,N,111.7,E,Asia,China,,"S. China:Hubei,Lianyuan and Zhanhuachong ",Upper,Devonian,Famennian,,Coals,,,Han De-xin(1989),
C,98,C666,,32,N,119,E,Asia,China,,"S. China:Hunan,Hanshan and Chaoxian in Ahhui, nr Nanjing ",Upper,Devonian,Famennian,,Coals,Wutung,,Han De-xin(1989),
C,99,C666.1,,-24,S,134,E,Australia,Northern Territory,,northern pt of the Amadeus Basin,Upper,Devonian,Famennian,,Coals,upper part of thePertnjara Group,,Playford et al.(1976),
C,100,C667,,75,N,19,E,Europe,,,Bear Island,Upper,Devonian,,,Coals,"Misery Series, Tunheim Series",,"Major et al., 1956;Misery Series, Tunheim Series)",
C,101,C667.1,,78,N,18,E,Europe,Svalbard,,,Upper,Devonian,,Horbyebreen Fm.- Tournaisian-Visean,Coals,"Horbyebreen,Roedvika;Veselstranda Member",,"Harland(1997, p. 73,212,218)",Piepjohn et al.(2001) redate Horbyebreen Fm. Coal as Tuornaisian-Visean
C,102,C668,,78,N,-95,W,N. America,Canada,,Arctic:Canadian Arctic,Upper,Devonian,,,Coals,,,"Ricketts,Embry(1984; Fig. 3)",
C,103,C669,,75,N,-108,W,N. America,Canada,,Arctic:Melville Island,Upper,Devonian,Frasnian,,Coals,Hecla Bay Beverley Inlet,,Goodarzi et al.(1989),"see also Goodarzi,Goodbody(1990)"
C,104,C670,,75,N,-120,W,N. America,Canada,,Arctic:Prince Patrick Island,Upper,Devonian,,,Coals,,,"Bustin,Miall(1991)",
C,105,C671,,75,N,-100,W,N. America,Canada,,Arctic:Ellesmere and Bathurst Islands,Upper,Devonian,,,Coals,,,"Bustin,Miall(1991)",
C,106,C671.1,,75,N,-94,W,N. America,Canada,,Arctic:Cornwallis Island,Upper,Devonian,,,Coals,Okse Bay(later changed to Griper Bay),,"Thorsteinsson,Tozer(1960, p. 8)","(later changed to Griper Bay Fm. By Thorsteinsson,1986)"
C,107,C671.2,,66,N,-138,W,N. America,Canada,,Arctic,Upper,Devonian,,,Coals,Tuttle,,Richards et al.(1997),
C,108,C674,,41,N,-78,W,N. America,United States,,Pennsylvania:Catskill beneath Pocono,Upper,Devonian,,E. Mississippian,Coals,Spechty Kopf Member,,Hoskins(1963),
C,109,C675,,39,N,-79,W,N. America,United States,,West Virginia and Virginia,Upper,Devonian,Famennian,,Coals,Hampshire,,Scheckler(1986),
C,110,C675.1,,10.6,N,-72.4,W,S. America,Venezula,,Perija Andes,Upper,Devonian,early Frasnian,Givetian with Eifelian,Coals,Campo Chico,Campo Chico flora,Berry et al.(1993),
B,111,B675.2,,34,N,-6,W,Africa,Morocco,,southeast of Rabat,Upper,Devonian,,,Bauxite,,"U. Devonian red shale, I.e., redeposited lateritic bauxite","Bardossy,Aleva(1990, p. 190)",
B,112,B676,,31,N,119,E,Asia,China,,"nr Yixing,in southern Jiangsu",Upper,Devonian,Famennian,,Bauxite,Kaolishan,,Wu Xiu-yuan(pers. comm. to Chen Xu(1991),
B,113,B677,,49,N,62,E,Asia,C. I. S.(frm USSR),,"Novo-Pristansk,southern Urals",Upper,Devonian,Frasnian(Cert.),,Bauxite,,,"Bardossy(1982, Appendix 1)",
B,114,B678,,68,N,65,E,Asia,C. I. S.(frm USSR),,Polar Urals,Upper,Devonian,Frasnian,,Bauxite,,,"Ushatinskiy,Borovskiy(1980)",
B,115,B679,,54,N,85,E,Asia,C. I. S.(frm USSR),,Salair,Upper,Devonian,,,Bauxite,,,Sukharina(1974),
B,116,B680,,43,N,80,E,Asia,C. I. S.(frm USSR),,Soviet Tien Shan,Upper,Devonian,,,Bauxite,,,Abdullayev(1969),
B,117,B681,,50,N,70,E,Asia,C. I. S.(frm USSR),,central Kazakhstan,Upper,Devonian,,,Bauxite,,,"Bent,Mikheev(1975)",
B,118,B681.1,,75,N,95,E,Asia,C. I. S.(frm USSR),,Taymyr,Upper,Devonian,,,Bauxite,,,"Markov et al.(1967, p. 515)",
B,119,B683,,67,N,50,E,Asia,C. I. S.(frm USSR),,central Timan,Upper,Devonian,lower Frasnian,,Bauxite,,karst bauxite,"Bardossy(1982, Appendix 1)",
L,120,L683.1,,33.5,N,57,E,Asia,Iran,,Shotori Range nr Tabas,Upper,Devonian,,,Lateritic Mat.,,,"Talent(written comm.,1997)mentioned that Mekdi Yazdi had observed L. Dev. Horizons",
L,121,L683.2,,34.5,N,71.3,E,Asia,Pakistan,,"Khyber Pass region, along the Khyber Road",Upper,Devonian,,,Lateritic Mat.,,lateritic beds,"Talent(written comm.,1997)","see also Molloy et al.,1997;Kazmi,Jan,1997, p. 202"
L,122,L683.4,,36,N,72,E,Asia,Pakistan,,,,,,,,,,,
L,123,L683.3,,68,N,49,E,Europe,C. I. S.(frm USSR),,,Upper,Devonian,Frasnian,and the Ordovician,Lateritic Mat.,,kaolinitic-iron rich material btwn Frasnian and the Ordovician,Preobrazhenskaya et al.(1995),
K,124,K684,,29,N,8,E,Africa,Algeria,,Polignac Basin,Upper,Devonian,,,Kao-Kaolinite,,detrital kaolinite,Dunoyer de Segonzac(1969),
K,125,K685,,28,N,-6,W,Africa,Algeria,,Tindouf Basin,Upper,Devonian,,,Kao-Kaolinite,,detrital kaolinite,Dunoyer de Segonzac(1969),
K,126,K686,,31.3,N,119.8,E,Asia,China,,"Huanglongshan,Qilongshan,Yixing,southern Jiangsu Province",Upper,Devonian,,,Kao-Kaolinite,Wutung,from Bed II contains purple mudstone consisting of abt 60% kaolinite and 40%illite,"The Laboratory of the Nanjing Institute of Geology & Palaeontology(written comm.,1995)",
K,127,K687,,-32,S,143,E,Australia,New South Wales,,,L-M-U,Devonian,(Emsian/Eifelian),,Kao-Kaolinite,"(Coco Range SS),Nundooka SS-Mulga Downs Group",abundant detrital kaolinite,"Neef et al.(1995a,b)",
K,128,K688,,56,N,40,E,Europe,C. I. S.(frm USSR),,Moscow east  towards Kasan in the Nizhnetschigrovskoy Sloi,Upper,Devonian,,,Kao-Kaolinite,,abundant sedimentary kaolinite,"Rateev(1964, Fig. 6)"
K,129,K688.1,,51,N,9,E,Europe,Germany,,,,,,,,,,
K,130,K689,,42,N,-2,W,Europe,Spain,,Iberian Ranges,Upper,Devonian,Frasnian and Famennian,,Kao-Kaolinite,"Bolloncillos,Hoya",abundant detrital kaolinite,Bauluz Lazaro et al.(1995)
K,131,K690,,75,N,19,E,Europe,Svalbard,,Bear Island,Upper,Devonian,,,Kao-Kaolinite,,tonstein,Hoehne(1964)
K,132,K691,,58.5,N,-3.5,W,United Kingdom,Scotland,,Caithness,Upper,Devonian,,,Kao-Kaolinite,Upper Old Red Sandstone,sedimentary kaolinite,Wilson(1971)
K,133,K692,,76,N,-112,W,N. America,Canada,,Arctic:Melville Island,Upper,Devonian,,,Kao-Kaolinite,Melville Island Group,,"Cauffman,Bayliss(1973)"
K,134,K692.1,,39,N,-82,W,N. America,United States,,Central Appalachians,Upper,Devonian,,,Kao-Kaolinite,,signnificant proportion of detrital kaolinite frm L. Devonian black shales,"Hosterman,Whitlow(1983)"
K,135,K693,,-2,S,-58,W,S. America,Brazil,,Amazon Basin,Upper,Devonian,,,Kao-Kaolinite,,detrital kaolinite,"Alves,Rodrigues(1985a)"
K,136,K694,,-1,S,-51,W,S. America,Brazil,,Amazon Basin,Upper,Devonian,,,Kao-Kaolinite,Barreirinha Member-Curua,"discuss pyrophyllite,derived by contact metamorphism frm detital kaolinite","Alves,Rodrigues(1985a)"
K,137,K695,,-6,S,-47,W,S. America,Brazil,,Parnaiba Basin,Upper,Devonian,Frasnian,,Kao-Kaolinite,Pimenteira,,Rodrigues et al.(1995)
K,138,K695.1,,-32,S,-54.5,W,S. America,Uruguay,,,Upper,Carboniferous,,ascribe a Devonian source although not indicating what pt of the Dev. is involved,Kao-Kaolinite,"San Greorio,Tres Islas",relatively abundant kaolinite fm borehole materials preserved in the matrix of these fm.,"Elizalde,Steinberg(1973)"
