LithologyCode,LithNumber,OldIDNumber,LAT,NS,LONG,EW,Latitude,Longitude,Continent,Country,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
E,884,,-24.8,,127.2,,-248,1272,AUSTRALIA,,,,,,,,,,,
E,914,,-26.8,,126.1,,-268,1261,AUSTRALIA,,,,,,,,,,,
E,935,,-27.4,,137.3,,-274,1373,AUSTRALIA,,,,,,,,,,,
E,936,,-27.4,,138,,-274,1380,AUSTRALIA,,,,,,,,,,,
E,951,,-28,,137,,-280,1370,AUSTRALIA,,,,,,,,,,,
E,965,,-28.8,,129.2,,-288,1292,AUSTRALIA,,,,,,,,,,,
E,974,,-29,,137,,-290,1370,AUSTRALIA,,,,,,,,,,,
E,977,,-29.1,,126.6,,-291,1266,AUSTRALIA,,,,,,,,,,,
E,978,,-29.1,,127.7,,-291,1277,AUSTRALIA,,,,,,,,,,,
E,979,,-29.1,,128.8,,-291,1288,AUSTRALIA,,,,,,,,,,,
E,980,,-29.1,,130.3,,-291,1303,AUSTRALIA,,,,,,,,,,,
E,981,,-29.1,,138,,-291,1380,AUSTRALIA,,,,,,,,,,,
E,983,,-29.2,,131,,-292,1310,AUSTRALIA,,,,,,,,,,,
E,984,,-29.2,,139.6,,-292,1396,AUSTRALIA,,,,,,,,,,,
E,986,,-29.4,,120.3,,-294,1203,AUSTRALIA,,,,,,,,,,,
E,987,,-29.4,,121,,-294,1210,AUSTRALIA,,,,,,,,,,,
E,997,,-30.2,,122.6,,-302,1226,AUSTRALIA,,,,,,,,,,,
E,998,,-30.3,,137.3,,-303,1373,AUSTRALIA,,,,,,,,,,,
E,999,,-30.3,,139.9,,-303,1399,AUSTRALIA,,,,,,,,,,,
E,1001,,-30.5,,121.5,,-305,1215,AUSTRALIA,,,,,,,,,,,
E,1007,,-31,,138,,-310,1380,AUSTRALIA,,,,,,,,,,,
E,1008,,-31,,139.7,,-310,1397,AUSTRALIA,,,,,,,,,,,
E,1010,,-31.1,,135.2,,-311,1352,AUSTRALIA,,,,,,,,,,,
E,1011,,-31.2,,122,,-312,1220,AUSTRALIA,,,,,,,,,,,
E,1012,,-31.2,,123,,-312,1230,AUSTRALIA,,,,,,,,,,,
E,1013,,-31.3,,136,,-313,1360,AUSTRALIA,,,,,,,,,,,
E,1017,,-31.9,,137.8,,-319,1378,AUSTRALIA,,,,,,,,,,,
E,1019,,-32,,121.7,,-320,1217,AUSTRALIA,,,,,,,,,,,
E,1021,,-32,,136.1,,-320,1361,AUSTRALIA,,,,,,,,,,,
E,1022,,-32,,136.8,,-320,1368,AUSTRALIA,,,,,,,,,,,
E,1023,,-32.4,,120.6,,-324,1206,AUSTRALIA,,,,,,,,,,,
E,1024,,-32.4,,122.9,,-324,1229,AUSTRALIA,,,,,,,,,,,
E,1027,,-33.3,,124,,-333,1240,AUSTRALIA,,,,,,,,,,,
E,2286,,30.8,,90.6,,308,906,CHINA/XZ,,,,,,,,,,,
E,2292,,31,,87,,310,870,CHINA/XZ,,,,,,,,,,,
E,2332,,31.8,,89,,318,890,CHINA/XZ,,,,,,,,,,,
E,2345,,32.2,,85.1,,322,851,CHINA/XZ,,,,,,,,,,,
E,2450,,34,,81.8,,340,818,CHINA/XZ,,,,,,,,,,,
E,2463,,34.4,,89.4,,344,894,CHINA/XZ,,,,,,,,,,,
E,2500,,35,,87,,350,870,CHINA/XZ,,,,,,,,,,,
E,2564,,36.5,,89.2,,365,892,CHINA/XJ,,,,,,,,,,,
E,2611,,37.5,,92.5,,375,925,CHINA/QH,,,,,,,,,,,
E,2612,,37.5,,95.5,,375,955,CHINA/QH,,,,,,,,,,,
E,2625,,37.6,,94.1,,376,941,CHINA/QH,,,,,,,,,,,
E,2715,,39,,77,,390,770,CHINA/XJ,,,,,,,,,,,
E,2743,,39.4,,89.2,,394,892,CHINA/XJ,,,,,,,,,,,
E,2776,,39.6,,90.4,,396,904,CHINA/XJ,,,,,,,,,,,
E,2806,,40.1,,77.2,,401,772,CHINA/XJ,,,,,,,,,,,
E,2809,,40.2,,88.4,,402,884,CHINA/XJ,,,,,,,,,,,
E,2816,,40.3,,80.5,,403,805,CHINA/XJ,,,,,,,,,,,
E,2822,,40.4,,94.5,,404,945,CHINA/GS,,,,,,,,,,,
E,2840,,40.6,,100.9,,406,1009,CHINA/GS,,,,,,,,,,,
E,2863,,41,,81,,410,810,CHINA/XJ,,,,,,,,,,,
E,2864,,41,,81.7,,410,817,CHINA/XJ,,,,,,,,,,,
E,2865,,41,,87,,410,870,CHINA/XJ,,,,,,,,,,,
E,2866,,41,,101.4,,410,1014,CHINA/GS,,,,,,,,,,,
E,2875,,41.2,,82.8,,412,828,CHINA/XJ,,,,,,,,,,,
E,2879,,41.3,,83.6,,413,836,CHINA/XJ,,,,,,,,,,,
E,2880,,41.3,,85,,413,850,CHINA/XJ,,,,,,,,,,,
E,2881,,41.3,,86,,413,860,CHINA/XJ,,,,,,,,,,,
E,2898,,41.6,,100.9,,416,1009,CHINA/GS,,,,,,,,,,,
E,2899,,41.6,,101.5,,416,1015,CHINA/GS,,,,,,,,,,,
E,2992,,43.8,,93,,438,930,CHINA/XJ,,,,,,,,,,,
E,3019,,44.6,,103.5,,446,1035,MONGOLIA,,,,,,,,,,,
E,3027,,44.7,,91.2,,447,912,CHINA/XJ,,,,,,,,,,,
E,3049,,45.1,,100.6,,451,1006,MONGOLIA,,,,,,,,,,,
E,3075,,45.6,,99.2,,456,992,MONGOLIA,,,,,,,,,,,
E,3236,,49.1,,93.4,,491,934,MONGOLIA,,,,,,,,,,,
E,3238,,49.2,,99,,492,990,MONGOLIA,,,,,,,,,,,
E,3272,,50.3,,92.7,,503,927,MONGOLIA,,,,,,,,,,,
E,3691,,3.7,,38,,37,380,ETHIOPIA,,,,,,,,,,,
E,3702,,4.2,,38.5,,42,385,ETHIOPIA,,,,,,,,,,,
E,3719,,5.3,,41.5,,53,415,ETHIOPIA,,,,,,,,,,,
E,3720,,5.3,,42.5,,53,425,ETHIOPIA,,,,,,,,,,,
E,3772,,12.4,,42.1,,124,421,ETHIOPIA,,,,,,,,,,,
E,3784,,14,,40.5,,140,405,ETHIOPIA,,,,,,,,,,,
E,3874,,18.7,,18.9,,187,189,CHAD,,,,,,,,,,,
E,3877,,18.9,,19.8,,189,198,CHAD,,,,,,,,,,,
E,3908,,19.1,,20.5,,191,205,CHAD,,,,,,,,,,,
E,4207,,31.3,,35.5,,313,355,JORDAN,,,,,,,,,,,
E,4236,,32.5,,2.7,,325,27,ALGERIA,,,,,,,,,,,
E,4246,,32.9,,6.4,,329,64,ALGERIA,,,,,,,,,,,
E,4264,,33.2,,6.3,,332,63,ALGERIA,,,,,,,,,,,
E,4268,,33.3,,9.1,,333,91,TUNISIA,,,,,,,,,,,
E,4269,,33.3,,10.4,,333,104,TUNISIA,,,,,,,,,,,
E,4275,,33.4,,-1.4,,334,-14,ALGERIA,,,,,,,,,,,
E,4286,,33.8,,8.5,,338,85,TUNISIA,,,,,,,,,,,
E,4300,,34.2,,3,,342,30,ALGERIA,,,,,,,,,,,
E,4306,,34.4,,8.4,,344,84,TUNISIA,,,,,,,,,,,
E,4323,,35.2,,-0.8,,352,-8,ALGERIA,,,,,,,,,,,
E,4324,,35.3,,5.2,,353,52,ALGERIA,,,,,,,,,,,
E,4325,,35.4,,3.6,,354,36,ALGERIA,,,,,,,,,,,
E,4327,,35.5,,6.8,,355,68,ALGERIA,,,,,,,,,,,
E,4344,,35.9,,5.6,,359,56,ALGERIA,,,,,,,,,,,
E,4346,,36,,6.8,,360,68,ALGERIA,,,,,,,,,,,
E,4350,,36.1,,0.6,,361,6,ALGERIA,,,,,,,,,,,
E,4362,,36.7,,8,,367,80,ALGERIA,,,,,,,,,,,
E,4461,,40.7,,54.5,,407,545,USSR,,,,,,,,,,,
E,4462,,40.8,,53.5,,408,535,USSR,,,,,,,,,,,
E,4476,,41.7,,53.5,,417,535,USSR,,,,,,,,,,,
E,4534,,45.7,,66.3,,457,663,USSR,,,,,,,,,,,
E,4556,,47.2,,51,,472,510,USSR,,,,,,,,,,,
E,4562,,47.5,,53,,475,530,USSR,,,,,,,,,,,
E,4574,,48.5,,47,,485,470,USSR,,,,,,,,,,,
E,4576,,48.5,,52,,485,520,USSR,,,,,,,,,,,
E,4583,,49.3,,48.8,,493,488,USSR,,,,,,,,,,,
E,4595,,50,,64.1,,500,641,USSR,,,,,,,,,,,
E,4596,,50,,69,,500,690,USSR,,,,,,,,,,,
E,4605,,51,,61.5,,510,615,USSR,,,,,,,,,,,
E,4612,,51.6,,64.5,,516,645,USSR,,,,,,,,,,,
E,4633,,52.3,,78,,523,780,USSR,,,,,,,,,,,
E,4644,,52.8,,64.8,,528,648,USSR,,,,,,,,,,,
E,4650,,53,,79.5,,530,795,USSR,,,,,,,,,,,
E,4653,,53.3,,77.7,,533,777,USSR,,,,,,,,,,,
E,4678,,54.3,,71.3,,543,713,USSR,,,,,,,,,,,
E,4683,,54.5,,75.6,,545,756,USSR,,,,,,,,,,,
E,4688,,54.6,,62,,546,620,USSR,,,,,,,,,,,
E,4690,,54.7,,67.5,,547,675,USSR,,,,,,,,,,,
E,4704,,55.3,,68.5,,553,685,USSR,,,,,,,,,,,
E,5199,,-0.4,,36.1,,-4,361,KENYA,,,,,,,,,,,
E,5210,,-1.8,,36.3,,-18,363,KENYA,,,,,,,,,,,
E,5398,,-6.4,,-80.5,,-64,-805,PERU,,,,,,,,,,,
E,5424,,-9.5,,-78.4,,-95,-784,PERU,,,,,,,,,,,
E,5445,,-12.5,,-76.7,,-125,-767,PERU,,,,,,,,,,,
E,5498,,-20.3,,-67.7,,-203,-677,BOLIVIA,,,,,,,,,,,
E,5504,,-21,,-70,,-210,-700,CHILE,,,,,,,,,,,
E,5506,,-21.1,,-68.1,,-211,-681,BOLIVIA,,,,,,,,,,,
E,5508,,-21.5,,-68,,-215,-680,BOLIVIA,,,,,,,,,,,
E,5511,,-21.9,,-67.8,,-219,-678,BOLIVIA,,,,,,,,,,,
E,5520,,-23.5,,-68.4,,-235,-684,CHILE,,,,,,,,,,,
E,5523,,-24.5,,-67,,-245,-670,ARGENTINA,,,,,,,,,,,
E,5525,,-24.7,,-69,,-247,-690,CHILE,,,,,,,,,,,
E,5526,,-25.3,,-57.6,,-253,-576,PARAGUAY,,,,,,,,,,,
E,5529,,-26.7,,-65.1,,-267,-651,ARGENTINA,,,,,,,,,,,
E,5530,,-26.8,,-69.1,,-268,-691,CHILE,,,,,,,,,,,
E,5533,,-30.1,,-65.1,,-301,-651,ARGENTINA,,,,,,,,,,,
E,5537,,-33.6,,-66.6,,-336,-666,ARGENTINA,,,,,,,,,,,
E,5539,,-34.9,,-68.9,,-349,-689,ARGENTINA,,,,,,,,,,,
E,5546,,-37.2,,-62.9,,-372,-629,ARGENTINA,,,,,,,,,,,
E,5547,,-37.2,,-63.5,,-372,-635,ARGENTINA,,,,,,,,,,,
E,5549,,-37.4,,-67.6,,-374,-676,ARGENTINA,,,,,,,,,,,
E,5552,,-38.3,,-63.7,,-383,-637,ARGENTINA,,,,,,,,,,,
E,5556,,-38.8,,-62.9,,-388,-629,ARGENTINA,,,,,,,,,,,
E,5557,,-39,,-63.8,,-390,-638,ARGENTINA,,,,,,,,,,,
E,5561,,-40.4,,-65.2,,-404,-652,ARGENTINA,,,,,,,,,,,
E,5563,,-40.7,,-62.5,,-407,-625,ARGENTINA,,,,,,,,,,,
E,5569,,-47.2,,-65.8,,-472,-658,ARGENTINA,,,,,,,,,,,
E,6641,,17.5,,-98.1,,175,-981,MEXICO,,,,,,,,,,,
E,6654,,17.9,,-93.4,,179,-934,MEXICO,,,,,,,,,,,
E,6670,,18.4,,-97.4,,184,-974,MEXICO,,,,,,,,,,,
E,6681,,18.8,,-99.7,,188,-997,MEXICO,,,,,,,,,,,
E,6695,,19.5,,-97.7,,195,-977,MEXICO,,,,,,,,,,,
E,6696,,19.5,,-99,,195,-990,MEXICO,,,,,,,,,,,
E,6702,,19.9,,-101.1,,199,-1011,MEXICO,,,,,,,,,,,
E,6705,,20,,-103.5,,200,-1035,MEXICO,,,,,,,,,,,
E,6724,,20.8,,-99.6,,208,-996,MEXICO,,,,,,,,,,,
E,6738,,21.2,,-99.7,,212,-997,MEXICO,,,,,,,,,,,
E,6769,,21.8,,-103.3,,218,-1033,MEXICO,,,,,,,,,,,
E,6804,,22.5,,-101.8,,225,-1018,MEXICO,,,,,,,,,,,
E,6818,,22.8,,-101,,228,-1010,MEXICO,,,,,,,,,,,
E,6834,,23.2,,-102.6,,232,-1026,MEXICO,,,,,,,,,,,
E,6935,,25.7,,-102.7,,257,-1027,MEXICO,,,,,,,,,,,
E,6940,,25.8,,-103.8,,258,-1038,MEXICO,,,,,,,,,,,
E,6990,,27.1,,-101.8,,271,-1018,MEXICO,,,,,,,,,,,
E,6994,,27.2,,-102.9,,272,-1029,MEXICO,,,,,,,,,,,
E,7018,,27.9,,-103.9,,279,-1039,MEXICO,,,,,,,,,,,
E,7019,,27.9,,-104,,279,-1040,MEXICO,,,,,,,,,,,
E,7020,,27.9,,-106.3,,279,-1063,MEXICO,,,,,,,,,,,
E,7062,,29.1,,-105.9,,291,-1059,MEXICO,,,,,,,,,,,
E,7070,,29.4,,-107.9,,294,-1079,MEXICO,,,,,,,,,,,
E,7088,,29.9,,-112.8,,299,-1128,MEXICO,,,,,,,,,,,
E,7104,,30.6,,-112.1,,306,-1121,MEXICO,,,,,,,,,,,
E,7107,,30.7,,-106.5,,307,-1065,MEXICO,,,,,,,,,,,
E,7111,,31.1,,-107.3,,311,-1073,MEXICO,,,,,,,,,,,
E,7112,,31.1,,-107.9,,311,-1079,MEXICO,,,,,,,,,,,
E,7114,,31.2,,-113.2,,312,-1132,MEXICO,,,,,,,,,,,
E,7119,,31.5,,-113.8,,315,-1138,MEXICO,,,,,,,,,,,
E,7129,,32.3,,-115.7,,323,-1157,MEXICO,,,,,,,,,,,
E,7148,,33.3,,-115.8,,333,-1158,USA/CA,,,,,,,,,,,
E,7159,,33.8,,-110.5,,338,-1105,USA/AZ,,,,,,,,,,,
E,7164,,34.1,,-115.7,,341,-1157,USA/CA,,,,,,,,,,,
E,7167,,34.2,,-115.1,,342,-1151,USA/CA,,,,,,,,,,,
E,7171,,34.3,,-115.4,,343,-1154,USA/CA,,,,,,,,,,,
E,7172,,34.4,,-116.4,,344,-1164,USA/CA,,,,,,,,,,,
E,7174,,34.5,,-111.8,,345,-1118,USA/AZ,,,,,,,,,,,
E,7175,,34.5,,-115.7,,345,-1157,USA/CA,,,,,,,,,,,
E,7178,,34.6,,-105.9,,346,-1059,USA/NM,,,,,,,,,,,
E,7184,,34.8,,-114.6,,348,-1146,USA/CA,,,,,,,,,,,
E,7185,,34.8,,-118.8,,348,-1188,USA/CA,,,,,,,,,,,
E,7188,,34.9,,-116.9,,349,-1169,USA/CA,,,,,,,,,,,
E,7190,,35.1,,-108.8,,351,-1088,USA/NM,,,,,,,,,,,
E,7193,,35.2,,-116.1,,352,-1161,USA/CA,,,,,,,,,,,
E,7195,,35.3,,-117.9,,353,-1179,USA/CA,,,,,,,,,,,
E,7200,,35.7,,-117.3,,357,-1173,USA/CA,,,,,,,,,,,
E,7201,,35.7,,-117.6,,357,-1176,USA/CA,,,,,,,,,,,
E,7206,,36.2,,-116.9,,362,-1169,USA/CA,,,,,,,,,,,
E,7210,,36.4,,-117.9,,364,-1179,USA/CA,,,,,,,,,,,
E,7224,,37.4,,-117.9,,374,-1179,USA/CA,,,,,,,,,,,
E,7228,,37.7,,-117.6,,377,-1176,USA/NV,,,,,,,,,,,
E,7232,,37.8,,-118.6,,378,-1186,USA/CA,,,,,,,,,,,
E,7235,,38,,-118,,380,-1180,USA/NV,,,,,,,,,,,
E,7236,,38,,-119,,380,-1190,USA/CA,,,,,,,,,,,
E,7241,,38.2,,-118.3,,382,-1183,USA/NV,,,,,,,,,,,
E,7244,,38.5,,-115.6,,385,-1156,USA/NV,,,,,,,,,,,
E,7250,,39.1,,-119.2,,391,-1192,USA/NV,,,,,,,,,,,
E,7254,,39.7,,-118.9,,397,-1189,USA/NV,,,,,,,,,,,
E,7258,,39.9,,-118.4,,399,-1184,USA/NV,,,,,,,,,,,
E,7274,,41,,-112.5,,410,-1125,USA/UT,,,,,,,,,,,
E,7311,,41.7,,-115.5,,417,-1155,USA/NV,,,,,,,,,,,
E,7459,,46.9,,-119.3,,469,-1193,USA/WA,,,,,,,,,,,
E,7481,,47.4,,-119.2,,474,-1192,USA/WA,,,,,,,,,,,
E,7504,,48.2,,-119.6,,482,-1196,USA/WA,,,,,,,,,,,
E,7519,,49,,-119.4,,490,-1194,USA/WA,,,,,,,,,,,
E,7521,,-22.8,,145.4,,-228,1454,AUSTRALIA,,,,,,,,,,,
E,7522,,-32,,133,,-320,1330,AUSTRALIA,,,,,,,,,,,
E,7523,,-21.5,,145.9,,-215,1459,AUSTRALIA,,,,,,,,,,,
E,7526,,-28.2,,114.2,,-282,1142,AUSTRALIA,,,,,,,,,,,
E,7527,,-30.3,,115,,-303,1150,AUSTRALIA,,,,,,,,,,,
E,7593,,33.5,,-8,,335,-80,MOROCCO,,,,,,,,,,,
E,7594,,32.8,,-9,,328,-90,MOROCCO,,,,,,,,,,,
E,7595,,30.2,,-9.7,,302,-97,MOROCCO,,,,,,,,,,,
E,7596,,27.2,,13.1,,272,131,LIBYA,,,,,,,,,,,
E,7598,,32,,15.2,,320,152,LIBYA,,,,,,,,,,,
E,7599,,28,,15,,280,150,LIBYA,,,,,,,,,,,
E,7600,,25.4,,16.6,,254,166,LIBYA,,,,,,,,,,,
E,7601,,24.9,,17.8,,249,178,LIBYA,,,,,,,,,,,
E,7602,,14.1,,40.1,,141,401,ETHIOPIA,,,,,,,,,,,
E,7603,,-1.9,,36.3,,-19,363,KENYA,,,,,,,,,,,
E,7604,,-21.8,,14,,-218,140,NAMIBIA,,,,,,,,,,,
E,7605,,-23.7,,15.6,,-237,156,NAMIBIA,,,,,,,,,,,
E,7618,,31.8,,-105,,318,-1050,USA/TX,,,,,,,,,,,
E,7635,,26,,-111.1,,260,-1111,MEXICO/BAJ,,,,,,,,,,,
E,7636,,27.7,,-113.9,,277,-1139,MEXICO/BAJ,,,,,,,,,,,
E,7638,,30.4,,-116,,304,-1160,MEXICO/BAJ,,,,,,,,,,,
I,5356,,4.8,,-73.2,,48,-732,COLUMBIA,,,,,,,,,,,
K,53,,-72.7,,165.5,,-727,1655,ANTARCTICA,,,,,,,,,,,
K,1520,,58.3,,-155.2,,583,-1552,USA/ALASKA,,,,,,,,,,,
K,2915,,42,,128,,420,1280,CHINA/JL,,,,,,,,,,,
K,3739,,8.6,,39.5,,86,395,ETHIOPIA,,,,,,,,,,,
K,5201,,-0.8,,36.4,,-8,364,KENYA,,,,,,,,,,,
L,243,,-9.5,,128.2,,-95,1282,TIMOR SEA,,,,,,,,,,,
L,244,,-9.5,,129.3,,-95,1293,TIMOR SEA,,,,,,,,,,,
L,254,,-10.3,,128.8,,-103,1288,TIMOR SEA,,,,,,,,,,,
L,257,,-10.4,,126.6,,-104,1266,TIMOR SEA,,,,,,,,,,,
L,258,,-10.4,,127.6,,-104,1276,TIMOR SEA,,,,,,,,,,,
L,261,,-10.5,,125.9,,-105,1259,TIMOR SEA,,,,,,,,,,,
L,263,,-10.5,,142.9,,-105,1429,AUSTRALIA,,,,,,,,,,,
L,275,,-11,,143.3,,-110,1433,AUSTRALIA,,,,,,,,,,,
L,286,,-11.3,,124.5,,-113,1245,TIMOR SEA,,,,,,,,,,,
L,287,,-11.3,,126.1,,-113,1261,TIMOR SEA,,,,,,,,,,,
L,294,,-11.5,,123.2,,-115,1232,TIMOR SEA,,,,,,,,,,,
L,295,,-11.5,,125.3,,-115,1253,TIMOR SEA,,,,,,,,,,,
L,315,,-12,,123.9,,-120,1239,TIMOR SEA,,,,,,,,,,,
L,323,,-12.2,,127.4,,-122,1274,TIMOR SEA,,,,,,,,,,,
L,325,,-12.3,,124.6,,-123,1246,TIMOR SEA,,,,,,,,,,,
L,332,,-12.6,,125.3,,-126,1253,TIMOR SEA,,,,,,,,,,,
L,339,,-13,,143.6,,-130,1436,AUSTRALIA,,,,,,,,,,,
L,343,,-13.2,,123.7,,-132,1237,AUSTRALIA,,,,,,,,,,,
L,360,,-13.7,,123.5,,-137,1235,AUSTRALIA,,,,,,,,,,,
L,373,,-14,,124.5,,-140,1245,AUSTRALIA,,,,,,,,,,,
L,378,,-14.1,,122.9,,-141,1229,AUSTRALIA,,,,,,,,,,,
L,382,,-14.1,,128.9,,-141,1289,TIMOR SEA,,,,,,,,,,,
L,384,,-14.2,,144.2,,-142,1442,AUSTRALIA,,,,,,,,,,,
L,389,,-14.4,,123.1,,-144,1231,AUSTRALIA,,,,,,,,,,,
L,396,,-14.6,,123.9,,-146,1239,AUSTRALIA,,,,,,,,,,,
L,399,,-14.6,,145.2,,-146,1452,AUSTRALIA,,,,,,,,,,,
L,400,,-14.7,,122,,-147,1220,AUSTRALIA,,,,,,,,,,,
L,407,,-14.9,,122.2,,-149,1222,AUSTRALIA,,,,,,,,,,,
L,408,,-14.9,,123.3,,-149,1233,AUSTRALIA,,,,,,,,,,,
L,411,,-15,,124,,-150,1240,AUSTRALIA,,,,,,,,,,,
L,421,,-15.4,,121.5,,-154,1215,AUSTRALIA,,,,,,,,,,,
L,437,,-15.8,,120.8,,-158,1208,AUSTRALIA,,,,,,,,,,,
L,444,,-16,,121.9,,-160,1219,AUSTRALIA,,,,,,,,,,,
L,454,,-16.2,,145.6,,-162,1456,AUSTRALIA,,,,,,,,,,,
L,460,,-16.3,,120.7,,-163,1207,AUSTRALIA,,,,,,,,,,,
L,494,,-16.7,,121.4,,-167,1214,AUSTRALIA,,,,,,,,,,,
L,525,,-17.1,,120.4,,-171,1204,AUSTRALIA,,,,,,,,,,,
L,537,,-17.3,,121.2,,-173,1212,AUSTRALIA,,,,,,,,,,,
L,559,,-17.7,,119.8,,-177,1198,AUSTRALIA,,,,,,,,,,,
L,560,,-17.7,,120.8,,-177,1208,AUSTRALIA,,,,,,,,,,,
L,564,,-17.8,,119.2,,-178,1192,AUSTRALIA,,,,,,,,,,,
L,565,,-17.8,,121.7,,-178,1217,AUSTRALIA,,,,,,,,,,,
L,579,,-18.1,,118.1,,-181,1181,AUSTRALIA,,,,,,,,,,,
L,580,,-18.1,,120.5,,-181,1205,AUSTRALIA,,,,,,,,,,,
L,586,,-18.2,,118.6,,-182,1186,AUSTRALIA,,,,,,,,,,,
L,587,,-18.2,,121.4,,-182,1214,AUSTRALIA,,,,,,,,,,,
L,592,,-18.3,,120,,-183,1200,AUSTRALIA,,,,,,,,,,,
L,612,,-18.7,,117.8,,-187,1178,AUSTRALIA,,,,,,,,,,,
L,613,,-18.7,,120.1,,-187,1201,AUSTRALIA,,,,,,,,,,,
L,618,,-18.8,,117.1,,-188,1171,AUSTRALIA,,,,,,,,,,,
L,619,,-18.8,,119.1,,-188,1191,AUSTRALIA,,,,,,,,,,,
L,620,,-18.8,,146.6,,-188,1466,AUSTRALIA,,,,,,,,,,,
L,629,,-18.9,,118.2,,-189,1182,AUSTRALIA,,,,,,,,,,,
L,635,,-19,,116.1,,-190,1161,AUSTRALIA,,,,,,,,,,,
L,639,,-19,,147.5,,-190,1475,AUSTRALIA,,,,,,,,,,,
L,646,,-19.1,,116.6,,-191,1166,AUSTRALIA,,,,,,,,,,,
L,651,,-19.2,,118.8,,-192,1188,AUSTRALIA,,,,,,,,,,,
L,660,,-19.3,,116.2,,-193,1162,AUSTRALIA,,,,,,,,,,,
L,667,,-19.4,,115.8,,-194,1158,AUSTRALIA,,,,,,,,,,,
L,672,,-19.5,,117.3,,-195,1173,AUSTRALIA,,,,,,,,,,,
L,673,,-19.5,,118.2,,-195,1182,AUSTRALIA,,,,,,,,,,,
L,674,,-19.5,,119.1,,-195,1191,AUSTRALIA,,,,,,,,,,,
L,679,,-19.6,,148.1,,-196,1481,AUSTRALIA,,,,,,,,,,,
L,697,,-19.9,,149,,-199,1490,AUSTRALIA,,,,,,,,,,,
L,700,,-20,,115.1,,-200,1151,AUSTRALIA,,,,,,,,,,,
L,701,,-20,,116,,-200,1160,AUSTRALIA,,,,,,,,,,,
L,716,,-20.2,,115.4,,-202,1154,AUSTRALIA,,,,,,,,,,,
L,721,,-20.3,,117.4,,-203,1174,AUSTRALIA,,,,,,,,,,,
L,730,,-20.4,,149,,-204,1490,AUSTRALIA,,,,,,,,,,,
L,733,,-20.5,,114.9,,-205,1149,AUSTRALIA,,,,,,,,,,,
L,745,,-20.8,,115.8,,-208,1158,AUSTRALIA,,,,,,,,,,,
L,753,,-20.9,,115,,-209,1150,AUSTRALIA,,,,,,,,,,,
L,754,,-20.9,,152.1,,-209,1521,AUSTRALIA,,,,,,,,,,,
L,762,,-21,,150.2,,-210,1502,AUSTRALIA,,,,,,,,,,,
L,780,,-21.6,,150,,-216,1500,AUSTRALIA,,,,,,,,,,,
L,781,,-21.6,,152.1,,-216,1521,AUSTRALIA,,,,,,,,,,,
L,794,,-21.9,,150.9,,-219,1509,AUSTRALIA,,,,,,,,,,,
L,813,,-22.2,,151.7,,-222,1517,AUSTRALIA,,,,,,,,,,,
L,826,,-22.6,,152.4,,-226,1524,AUSTRALIA,,,,,,,,,,,
L,847,,-23.1,,152,,-231,1520,AUSTRALIA,,,,,,,,,,,
L,1025,,-32.9,,128.6,,-329,1286,AUSTRALIA,,,,,,,,,,,
L,1026,,-33.2,,128.7,,-332,1287,AUSTRALIA,,,,,,,,,,,
L,1028,,-33.5,,131.8,,-335,1318,AUSTRALIA,,,,,,,,,,,
L,1029,,-33.7,,125.1,,-337,1251,AUSTRALIA,,,,,,,,,,,
L,1031,,-34.3,,121.3,,-343,1213,AUSTRALIA,,,,,,,,,,,
L,1032,,-34.5,,115,,-345,1150,AUSTRALIA,,,,,,,,,,,
L,1033,,-34.5,,121.5,,-345,1215,AUSTRALIA,,,,,,,,,,,
L,1034,,-34.9,,119,,-349,1190,AUSTRALIA,,,,,,,,,,,
L,1036,,-35.2,,117,,-352,1170,AUSTRALIA,,,,,,,,,,,
L,1037,,-35.2,,134.5,,-352,1345,AUSTRALIA,,,,,,,,,,,
L,1041,,-36.1,,118.8,,-361,1188,AUSTRALIA,,,,,,,,,,,
L,1045,,-37,,138.5,,-370,1385,AUSTRALIA,,,,,,,,,,,
L,1785,,62.9,,-85.3,,629,-853,HUDSON BAY,,,,,,,,,,,
L,1790,,63,,-84.8,,630,-848,HUDSON BAY,,,,,,,,,,,
L,1799,,63.2,,-81.3,,632,-813,HUDSON BAY,,,,,,,,,,,
L,1800,,63.2,,-84.1,,632,-841,HUDSON BAY,,,,,,,,,,,
L,1806,,63.4,,-82,,634,-820,HUDSON BAY,,,,,,,,,,,
L,1810,,63.5,,-82.5,,635,-825,HUDSON BAY,,,,,,,,,,,
L,1821,,63.8,,-80.1,,638,-801,HUDSON BAY,,,,,,,,,,,
L,1823,,63.9,,-83.4,,639,-834,HUDSON BAY,,,,,,,,,,,
L,3287,,-10.9,,123.8,,-109,1238,E.INDIAN 0,,,,,,,,,,,
L,3550,,4.2,,88.5,,42,885,BAY BENGAL,,,,,,,,,,,
L,3564,,7.8,,90.6,,78,906,BAY BENGAL,,,,,,,,,,,
L,3565,,8,,88.2,,80,882,BAY BENGAL,,,,,,,,,,,
L,3568,,8.8,,73.7,,88,737,INDIA,,,,,,,,,,,
L,3571,,9,,87.1,,90,871,BAY BENGAL,,,,,,,,,,,
L,3572,,9.1,,75.6,,91,756,INDIA,,,,,,,,,,,
L,3577,,9.8,,75.6,,98,756,INDIA,,,,,,,,,,,
