LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
E,82,E3850,,44,N,-72,W,North America,United States,,Massachusetts and Connecticut:Connecticut Valley of Massachusetts,Lower,Jurassic,,,Evaporites,,lacustrine halite,Parnell(1983b)
E,83,E3851,,32,N,-90,W,North America,United States,,Mississippi,Lower,Jurassic,,,Evaporites,Werner,,Johnson et al.(1989)
E,84,E3852,,48,N,-110,W,North America,United States,,Montana:central Montana,Middle,Jurassic,,,Evaporites,,,McKee et al.(1956)
E,85,E3852.1,,42,N,-103,W,North America,United States,,"Nebraska:noerthwestern Nebraska and adj, areas of South Dakota and Wyoming",Lower,Jurassic,,,Evaporites,,,Johnson et al.(1989)
E,86,E3852.2,,44,N,-108,W,North America,United States,,Nebraska:Big Horn Basin,Middle,Jurassic,Bajocian and Bathonian,,Evaporites,Gypsum Spring and Piper Frms,,Kvale et al.(2001)
E,87,E3853,,40,N,-119,W,North America,United States,,Nevada:Carson Sink,L - M,Jurassic,,,Evaporites,,,Speed(1974)
E,88,E3854,,36,N,-107,W,North America,United States,,New Mexico:northern New Mexico,Middle,Jurassic,Callovian,,Evaporites,Todilto,,"Anderson,Lucas(1994)"
E,89,E3855,,30,N,-95,W,North America,United States,,Texas:East Texas,Lower,Jurassic,,,Evaporites,Werner,,Johnson et al.(1989)
E,90,E3856,,39,N,-113,W,North America,United States,,Utah:Sevier Valley in central Utah,L-M-U?,Jurassic,,,Evaporites,,,Pratt et al.(1966)
E,91,E3857,,37,N,-112,W,North America,United States,,Utah:southern Utah,Middle,Jurassic,,,Evaporites,,,Blakey et al.(1983)
E,92,E3857.1,,38.3,N,-111,W,North America,United States,,Utah:Henry Mountians region,L-M-U?,Jurassic,,,Gypsum,Carmel ,,"Doelling,Graham(1972, p. 101)"
E,93,E3857.2,,37.25,N,-112.5,W,North America,United States,,Utah:Aton Coalfield,L-M-U?,Jurassic,,,Evaporites,Carmel,,"Doelling,Graham(1972b)"
E,94,E3857.3,,37.5,N,-111.5,W,North America,United States,,Utah:Kaiparowits Coal Field,L-M-U?,Jurassic,,,Evaporites,Carmel,,"Doelling,Graham(1972b)"
E,95,E3857.4,,37.5,N,-113,W,North America,United States,,Utah:Kolob-Harmony Coal Field,L-M-U?,Jurassic,,,Evaporites,Carmel,,"Doelling,Graham(1972b)"
E,96,E3858,,48,N,-113,W,North America,United States,,Williston Basin on the U.S. side,L-M-U?,Jurassic,,,Evaporites,,,Reed(1963
E,97,E3859,,42,N,-106,W,North America,United States,,Wyoming:Southern Rockies,Middle,Jurassic,,,Evaporites,,,"Brenner(1983, Fig. 8A)"
E,98,E3860,,-38,S,-70,W,South America,Argentina,,Neuquen,Lower,Jurassic,,,Evaporites,Tabanas,,Brodtkorb et al.(1982)
E,99,E3860.1,,-37,S,-70,W,South America,Argentina,,Mendoza,Middle,Jurassic,Bathonian,,Evaporites,,,"Riccardi,Westermann(1999)"
E,100,E3860.2,,-8,S,-72,W,South America,Brazil,,Acre Basin,Lower,Jurassic,,Liassic,Evaporites,Sul(Eopermian),,"Feijo,Souza(1994)"
E,101,E3860.3,,-4.46,S,-44,W,South America,Brazil,,Parnaiba Basin,Middle,Jurassic,,Dogger,Evaporites,Pastos Bons ,,"Goes,Feijo(1994)"
E,102,E3860.4,,-2,S,-43,W,South America,Brazil,,(Barreirinhas Basin),Middle,Jurassic,,Dogger,Evaporites,Pastos Bons ,,"Goes,Feijo(1994);(Feijo, 1994b)"
