LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
C,140,C6486,,33,N,133,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,141,C6487,,43,N,143,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,142,C6488,,40,N,142,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,143,C6489,,40,N,142,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,144,C6490,,37,N,141,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,145,C6491,,43,N,142,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,146,C6492,,43,N,144,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,147,C6493,,43.5,N,142,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,148,C6494,,42.5,N,142,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,149,C6495,,43,N,144,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,150,C6496,,40,N,142,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,151,C6497,,33,N,129.5,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,152,C6498,,37,N,141,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,153,C6499,,33.5,N,129.5,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,154,C6500,,34,N,130.5,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,155,C6501,,34,N,130.5,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,156,C6502,,33.75,N,130.25,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,157,C6503,,33.5,N,130.75,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,158,C6504,,41,N,129,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,159,C6505,,42.5,N,130,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,160,C6505.1,,41,N,128,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,161,C6505.2,,3,N,113,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,162,C6506,,24,N,95,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,163,C6506.1,,10.5,N,123.9,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,164,C6507,,17,N,100,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,165,C6508,,9,N,102,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,166,C6509,,18,N,99,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,167,C6510,,11,N,101,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,168,C6511,,41,N,28,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,169,C6512,,41,N,29,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,170,C6513,,39,N,34,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,171,C6514,,39,N,36,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,172,C6515,,40,N,41,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,173,C6516,,10,N,106,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,174,C6516.1,,9,N,109,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,175,C6516.2,,21,N,108,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
C,176,C6517,,-35,S,143,E,Australia,,,,Upper,Paleogene,Oligocene,,,,,,
C,177,C6518,,-22,S,155,E,Australia,,,,Upper,Paleogene,Oligocene,,,,,,
C,178,C6519,,-35,S,141,E,Australia,,,,Upper,Paleogene,Oligocene,,,,,,
C,179,C6520,,-41,S,148,E,Australia,,,,Upper,Paleogene,Oligocene,,,,,,
C,180,C6521,,-38,S,148,E,Australia,,,,Upper,Paleogene,Oligocene,,,,,,
C,181,C6522,,47,N,10,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,182,C6522.1,,47.3,N,13.3,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,183,C6522.2,,47.5,N,13,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,184,C6524,,51,N,-5,W,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,185,C6526,,50.5,N,-3.5,W,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,186,C6527,,51,N,-4,W,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,187,C6528,,52,N,-3,W,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,188,C6523,,55,N,-7,W,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,189,C6523.1,,59.1,N,-5,W,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,190,C6525,,60,N,-5,W,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,191,C6525.1,,57.6,N,-6.8,W,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,192,C6529,,43,N,25,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,193,C6530,,42.5,N,27.5,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,194,C6531,,42,N,43,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,195,C6532,,53,N,56,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,196,C6533,,42,N,43,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,197,C6534,,49,N,39,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,198,C6535,,52,N,24,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,199,C6536,,52,N,28,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,200,C6537,,42,N,43,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,201,C6538,,55,N,55,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,202,C6539,,53,N,56,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,203,C6540,,41.5,N,33,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,204,C6541,,52,N,29,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,205,C6542,,50,N,13,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,206,C6543,,47,N,5,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,207,C6544,,49,N,8,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,208,C6544.1,,43.8,N,5.5,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,209,C6545,,48,N,11,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,210,C6546,,51,N,7,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,211,C6547,,48,N,11,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,212,C6548,,51,N,10,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,213,C6548,,48,N,11,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,214,C6550,,51,N,13,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,215,C6551,,51,N,9,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,216,C6552,,49,N,8,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,217,C6552.1,,50.7,N,7.3,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,218,C6553,,40,N,21,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,219,C6554,,41,N,24,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,220,C6555,,47.5,N,19,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,221,C6556,,44,N,8,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,222,C6557,,53,N,6,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,223,C6558,,51,N,6,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,224,C6558.1,,57,N,7,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,225,C6559,,61,N,3,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,226,C6560,,52,N,19,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,227,C6561,,52,N,16,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,228,C6562,,53,N,14,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,229,C6563,,46,N,24,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,230,C6563.1,,45,N,23,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,231,C6564,,47,N,23,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,232,C6565,,41,N,0,,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,233,C6566,,42,N,2,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,234,C6567,,41,N,0,,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,235,C6568,,39.8,N,3,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,236,C6569,,77,N,20,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,237,C6570,,47,N,8,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,238,C6570.1,,46.5,N,6.5,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,239,C6571,,42,N,22,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,240,C6572,,46,N,15,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,241,C6573,,45,N,20,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,242,C6574,,44,N,22,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,243,C6574.1,,46.1,N,15,E,Europe,,,,Upper,Paleogene,Oligocene,,,,,,
C,244,C6575,,-42,S,172,E,New Zealand,,,,Upper,Paleogene,Oligocene,,,,,,
C,245,C6576,,-46,S,169,E,New Zealand,,,,Upper,Paleogene,Oligocene,,,,,,
C,246,C6577,,-35,S,174,E,New Zealand,,,,Upper,Paleogene,Oligocene,,,,,,
C,247,C6578,,-38,S,175,E,New Zealand,,,,Upper,Paleogene,Oligocene,,,,,,
C,248,C6579,,-37,S,175,E,New Zealand,,,,Upper,Paleogene,Oligocene,,,,,,
C,249,C6580,,-46,S,168.5,E,New Zealand,,,,Upper,Paleogene,Oligocene,,,,,,
C,250,C6581,,80,N,-100,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,251,C6582,,49,N,-119,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,252,C6583,,53,N,-122,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,253,C6583.1,,53.5,N,-131,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,254,C6584,,61,N,-138,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,255,C6585,,19,N,-71,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,256,C6586,,17,N,-93,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,257,C6587,,64,N,-149,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,258,C6588,,62,N,-150,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,259,C6589,,64,N,-146,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,260,C6590,,61,N,-152,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,261,C6591,,63.5,N,-170,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,262,C6592,,61,N,-151,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,263,C6593,,60.5,N,-144,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,264,C6594,,62,N,-146,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,265,C6594.1,,58,N,-134.5,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,266,C6594.2,,60,N,-144,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,267,C6594.3,,57.5,N,-154,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,268,C6595,,32,N,-93,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,269,C6596,,42,N,-108,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,270,C6597,,49,N,-114,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,271,C6598,,44,N,-120,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,272,C6599,,18.25,N,-66,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,273,C6600,,47,N,-122,W,North America,,,,Upper,Paleogene,Oligocene,,,,,,
C,274,C6601,,-50,S,-72,W,South America,,,,Upper,Paleogene,Oligocene,,,,,,
C,275,C6601.1,,-41,S,-71,W,South America,,,,Upper,Paleogene,Oligocene,,,,,,
C,276,C6601.2,,-62.5,S,-72.5,W,South America,,,,Upper,Paleogene,Oligocene,,,,,,
C,277,C6602,,-41,S,-73,W,South America,,,,Upper,Paleogene,Oligocene,,,,,,
C,278,C6602.1,,-39.6,N,-73,W,South America,,,,Upper,Paleogene,Oligocene,,,,,,
C,279,C6603,,3,N,-77,W,South America,,,,Upper,Paleogene,Oligocene,,,,,,
C,280,C6604,,3,N,-70,W,South America,,,,Upper,Paleogene,Oligocene,,,,,,
C,281,C6605,,9,N,-73,W,South America,,,,Upper,Paleogene,Oligocene,,,,,,
C,282,C6606,,0,N,-80,W,South America,,,,Upper,Paleogene,Oligocene,,,,,,
C,283,C6607,,10,N,-65,W,South America,,,,Upper,Paleogene,Oligocene,,,,,,
C,284,C6608,,10,N,-66,W,South America,,,,Upper,Paleogene,Oligocene,,,,,,
B,285,B6609,,52,N,90,E,Asia,,,,Upper,Paleogene,Oligocene,,Bauxites,,,,
B,286,B6610,,50,N,75,E,Asia,,,,Upper,Paleogene,Oligocene,,,,,,
