LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
E,87,E4452,,42,N,-93,W,North America,United States,,Iowa:central Iowa,L-M-U?,Jurassic,,,Evaporites,Fort Dodge,,Johnson et al.(1989),
E,88,E4453,,39,N,-101,W,North America,United States,,Kansas:western Kansas,L-M-U?,Jurassic,,,Evaporites,Morrison,,Merriam(1955),
E,89,E4454,,38,N,-100,W,North America,United States,,Kansas,L-M-U?,Jurassic,,,Evaporites,,,McKee et al.(1956),
E,90,E4455,,28.27,N,-92.56,W,North America,United States,,Louisiana,Upper,Jurassic,,,Evaporites,Buckner,,Johnson et al.(1989),
E,91,E4456,,43,N,-85,W,North America,United States,,Michigan:Michigan Basin,Upper,Jurassic,,,Evaporites,,,"Wanless,Shideler(1975)",see also Cohee(1979)
E,92,E4457,,32,N,-90,W,North America,United States,,Mississippi,Upper,Jurassic,,,Evaporites,Buckner,,Johnson et al.(1989),
E,93,E4458,,42,N,-102,W,North America,United States,,Nebraska,Upper,Jurassic,,,Evaporites,,,McKee et al.(1956),
E,94,E4459,,36,N,-108,W,North America,United States,,New Mexico:northwestern New Mexico and adjacent Colorado,Upper,Jurassic,,,Evaporites,Todilto,,"Anderson,Kirkland(1960)",
E,95,E4460,,36,N,-106,W,North America,United States,,New Mexico:north-central New Mexico,L-M-U?,Jurassic,,,Evaporites,,,McKee et al.(1956),
E,96,E4461,,35,N,-99,W,North America,United States,,Oklahoma:western Oklahoma,L-M-U?,Jurassic,,,Evaporites,,,McKee et al.(1956),
E,97,E4462,,32,N,-96,W,North America,United States,,Texas:Wood County,Upper,Jurassic,,,Evaporites,Buckner,,"Claypool et al.(1980, Appendix)",
E,98,E4463,,31,N,-105,W,North America,United States,,Texas:Hudspeth County,L-M-U?,Jurassic,,,Gypsums,lower Malone,,Imlay(1952),
E,99,E4464,,33,N,-102,W,North America,United States,,Texas:northwestern Texas,L-M-U?,Jurassic,,,Evaporites,,,McKee et al.(1956),
E,100,E4465,,38,N,-113,E,North America,United States,,Utah:southwestern Utah,L-M-U?,Jurassic,,,Evaporites,Curtis,,Johnson et al.(1989),
E,101,E4466,,42,N,-106,W,North America,United States,,Wyoming:Southern Rockies,Upper,Jurassic,Oxfordian,,Evaporites,,,"Brenner(1983, Fig. 9A)",
E,102,E4467,,-35,S,-67,W,South America,Argentina,,Mendoza,Upper,Jurassic,,,Evaporites,,,Dessanti(1978),
E,103,E4468,,-38,S,-70,W,South America,Argentina,,Neuquen Province,Upper,Jurassic,Oxfordian and Kimmeridgian,,Evaporites,,,"Volkheimer(1969, p. 563)",
E,104,E4469,,-10,S,-70,W,South America,Brazil,,Acre Province,Upper,Jurassic,,,Evaporites,Jurua Mirim,,"Petri,Campanha(1981)",
E,105,E4469.2,,-13,S,-39,W,South America,Brazil,,Reconcavo Basin,Upper,Jurassic,,"Liassic, and latest Jurassic, but is considered Eopermian?Kungurian by Caixeta et al.(1994)",Evaporites,Alianca,,"Feijo,Souza(1994)",
E,106,E4469.1,,-12,S,-38,W,South America,Brazil,,northeastern Brazil,Upper,Jurassic,Portlandian,,Evaporites,,calcrete and evaporites,"Garcia,Wilbert(1994)",
E,107,E4469.5,,-18,S,-46,W,South America,Brazil,,,Upper,Jurassic,,later Jurassic-earlier Cretaceous,Evaporites,Botucatu,eolian sandstones,Scherer(2000),
E,108,E4469.3,,-32,S,-58,W,South America,Brazil,,,Upper,Jurassic,,later Jurassic-earlier Cretaceous,Evaporites,Botucatu,eolian sandstones,Scherer(2000),
E,109,E4469.4,,3,N,-60,W,South America,Brazil,,Tacutu Graben,Upper,Jurassic,,Neojurassic,Evaporites,Pirara,,"Eiras,Kinoshita(1990)",see also Eiras et al.(1994)
E,110,E4470,,-25,S,-70,W,South America,Chile,,Atacama region of northern Chile,Upper,Jurassic,,Upper Jurassic-Lower Cretaceous,Evaporites,,"lacustrine evaporites;see also Bell(1991), Quebrado Frm",Bell(1991),
E,111,E4471,,-27.2,S,-70,W,South America,Chile,,Estrato El Escorial,Upper,Jurassic,,,Evaporites,,,"Bell,Suarez(1993)",
E,112,E4471.1,,-24.5,S,-69.25,W,South America,Chile,,,Upper,Jurassic,Oxfordian,,Evaporites,Profeta,,Marinovic et al.(1995),
E,113,E4472,,-0.5,S,-77,W,South America,Ecuador,,,Upper,Jurassic,,Late Jurassic-Early Cretaceous,Evaporites,Chapiza,,Canfield et al.(1982),
E,114,E4473,,-16,S,-71,W,South America,Peru,,southern Peru,Upper,Jurassic,,,Evaporites,,,"Volkheimer(1969, p. 563)",
E,115,E4473.1,,10,N,-67.5,W,South America,Trinidad,,Gulf of Paria,Upper,Jurassic,,,Evaporites,,,"Babb,Mann(1999)",
CA,116,CA4473.4,,46.3,N,94,E,Asia,Mongolia,,southwestern Mongolia,L-M-U?,Jurassic,,,Calcretes,Dariv,,Graham et al.(1997),
CA,117,CA4473.2,,44,N,96,E,Asia,Mongolia,,"Shar Teg, southwestern Mongolia",Upper,Jurassic,,,Calcretes,,,"Gubin,Sinitza(1996)",
CA,118,CA4473.3,,-26,S,138,E,Australia,,,,Upper,Jurassic,,,Calcretes,Birkhead,,Krieg et al.(1993),
CA,119,CA4474,,46,N,6,E,Europe,France,,"Mont-Saleve,Haute-Savoie",L-M-U?,Jurassic,Purbeckian?,,Calcretes,,,"Strasser,Davaud(1982)",
CA,120,CA4475,,42,N,0,W,Europe,Portugal,,,Upper,Jurassic,,,Calcretes,,,"Wright,Wilson(1987); Wright(1989)",
CA,121,CA4476,,39,N,-9,W,Europe,Portugal,,,L-M-U?,Jurassic,,,Calcretes,Alcobaca Beds,,Wilson(1975),
CA,122,CA4477,,43,N,-3,W,Europe,Spain,,northern Spain,M  - U,Jurassic,,,Calcretes,,,Wright(1989); Wright et al.(1988),
CA,123,CA4478,,42,N,-3.25,W,Europe,Spain,,Cameros Basin,Upper,Jurassic,Kimmeridgian-Berriasian,Late Jurassic-Early Cretaceous,Calcretes,,,Wright et al.(1995),"see also Mensink,Schudack(1982)"
CA,124,CA4479,,51,N,-1,W,Europe,United Kingdom,,southern England,Upper,Jurassic,,,Calcretes,,,Wright et al.(1988); Wright(1989); Francis(1986),
